0,1,2,3,4,5,6
0.869112157427451,-1.1639585600310518,1.869487503928215,-1.2459172162746603,-1.206700359718385,-1.2711732145100183,-1.505428134635371
0.869112157427451,-1.1639585600310518,1.869487503928215,-1.2459172162746603,-1.206700359718385,-1.2711732145100183,-1.505428134635371
0.869112157427451,-1.1639585600310518,1.869487503928215,-1.2459172162746603,-1.206700359718385,-1.2711732145100183,-1.505428134635371
0.869112157427451,-1.1639585600310518,1.869487503928215,-1.2459172162746603,-1.206700359718385,-1.2711732145100183,-1.505428134635371
0.869112157427451,-1.1639585600310518,1.869487503928215,-1.2459172162746603,-1.206700359718385,-1.2711732145100183,-1.505428134635371
0.869112157427451,-1.1639585600310518,1.869487503928215,-1.2459172162746603,-1.206700359718385,-1.2711732145100183,-1.505428134635371
0.869112157427451,-1.1639585600310518,1.869487503928215,-1.2459172162746603,-1.206700359718385,-1.2711732145100183,-1.505428134635371
0.869112157427451,-1.1639585600310518,1.869487503928215,-1.2459172162746603,-1.206700359718385,-1.2711732145100183,-1.505428134635371
0.869112157427451,-1.1639585600310518,1.869487503928215,-1.2459172162746603,-1.206700359718385,-1.2711732145100183,-1.505428134635371
0.869112157427451,-1.1639585600310518,1.869487503928215,-1.2459172162746603,-1.206700359718385,-1.2711732145100183,-1.505428134635371
