0,1,2,3,4,5,6
1.6318448991435357,-1.1763781058987042,-0.8815557252799766,0.25333970109508774,-0.13476948019485802,-0.4901713570834092,-1.059741747903772
1.6318448991435357,-1.1763781058987042,-0.8815557252799766,0.25333970109508774,-0.13476948019485802,-0.4901713570834092,-1.059741747903772
1.6318448991435357,-1.1763781058987042,-0.8815557252799766,0.25333970109508774,-0.13476948019485802,-0.4901713570834092,-1.059741747903772
1.6318448991435357,-1.1763781058987042,-0.8815557252799766,0.25333970109508774,-0.13476948019485802,-0.4901713570834092,-1.059741747903772
1.6318448991435357,-1.1763781058987042,-0.8815557252799766,0.25333970109508774,-0.13476948019485802,-0.4901713570834092,-1.059741747903772
1.6318448991435357,-1.1763781058987042,-0.8815557252799766,0.25333970109508774,-0.13476948019485802,-0.4901713570834092,-1.059741747903772
1.6318448991435357,-1.1763781058987042,-0.8815557252799766,0.25333970109508774,-0.13476948019485802,-0.4901713570834092,-1.059741747903772
1.6318448991435357,-1.1763781058987042,-0.8815557252799766,0.25333970109508774,-0.13476948019485802,-0.4901713570834092,-1.059741747903772
1.6318448991435357,-1.1763781058987042,-0.8815557252799766,0.25333970109508774,-0.13476948019485802,-0.4901713570834092,-1.059741747903772
1.6318448991435357,-1.1763781058987042,-0.8815557252799766,0.25333970109508774,-0.13476948019485802,-0.4901713570834092,-1.059741747903772
