0,1,2,3,4,5,6
1.0710475049595494,-0.8082719908530929,-0.10899876544699438,-0.5757276966963607,0.08075540394994407,2.0010235112660526,0.09829824897333106
1.0710475049595494,-0.8082719908530929,-0.10899876544699438,-0.5757276966963607,0.08075540394994407,2.0010235112660526,0.09829824897333106
1.0710475049595494,-0.8082719908530929,-0.10899876544699438,-0.5757276966963607,0.08075540394994407,2.0010235112660526,0.09829824897333106
1.0710475049595494,-0.8082719908530929,-0.10899876544699438,-0.5757276966963607,0.08075540394994407,2.0010235112660526,0.09829824897333106
1.0710475049595494,-0.8082719908530929,-0.10899876544699438,-0.5757276966963607,0.08075540394994407,2.0526893836729263,0.09829824897333106
1.0710475049595494,0.7003831199810719,-0.10899876544699438,-0.5757276966963607,0.08075540394994407,2.0526893836729263,0.09829824897333106
1.0710475049595494,0.7003831199810719,-0.10899876544699438,-0.5757276966963607,0.08075540394994407,2.1570345509279405,0.09829824897333106
1.0710475049595494,0.7003831199810719,-0.10899876544699438,-0.5757276966963607,0.08075540394994407,2.2389877331581793,0.09829824897333106
1.0710475049595494,0.7003831199810719,-0.10899876544699438,-0.5757276966963607,0.08075540394994407,2.2389877331581793,0.09829824897333106
1.0710475049595494,0.7003831199810719,-0.10899876544699438,-0.5757276966963607,0.08075540394994407,2.1941181989053904,0.09829824897333106
