6.408780030988796561e-01,1.575552696079185022e+00,2.276481820315505722e-01,9.682913950614318033e-01,-6.831988835050673003e-02,-1.723728015333533925e+00,-1.571834271739593003e+00
-2.472699876029111898e-01,7.594227621860079047e-01,1.640484827458164929e+00,1.916837958116298424e+00,-1.113805002000937350e+00,1.058089023821100039e+00,1.181211646786707536e+00
-1.204635386160999300e+00,-1.719380491075292561e+00,-2.288507309137326473e-01,2.017953975842384118e+00,-6.694985366452543829e-01,1.399165128531087987e+00,8.741397980078513541e-02
-5.425871616186710433e-01,-1.675578327167447146e+00,2.586818052028782233e+00,-1.932697598256124749e+00,-1.689927879031642100e+00,-4.213825103017385665e-01,9.499319488907436160e-01
-2.234993612035367505e-01,3.427474200321611875e-02,5.479421042021948018e-01,-1.599377707150215322e+00,3.961866073271362865e-01,1.734072310478084855e+00,-5.801524892405085509e-01
